duration,year_2008,duration_default_no,age_housing_no,balance_housing_no,duration_housing_no,duration_housing_yes,duration_loan_no,duration_contact_cellular,duration_poutcome_success,duration_poutcome_unknown,age_year_2008,duration_year_2008,campaign_year_2008,pdays_year_2008,age_year_2009,duration_year_2009,duration_year_2010,campaign_year_2010,duration_age
196,1,196,0,0,0,196,196,0,0,196,31,196,2,-1,0,0,0,0,6076
111,1,111,55,115,111,0,111,0,0,111,55,111,4,-1,0,0,0,0,6105
231,1,231,0,0,0,231,231,0,0,231,40,231,3,-1,0,0,0,0,9240
316,1,316,0,0,0,316,316,0,0,316,47,316,3,-1,0,0,0,0,14852
216,1,216,0,0,0,216,216,0,0,216,57,216,3,-1,0,0,0,0,12312
240,1,240,0,0,0,240,240,0,0,240,41,240,2,-1,0,0,0,0,9840
669,1,669,48,1,669,0,669,0,0,669,48,669,3,-1,0,0,0,0,32112
425,1,425,0,0,0,425,425,0,0,425,42,425,2,-1,0,0,0,0,17850
143,1,143,0,0,0,143,143,0,0,143,30,143,2,-1,0,0,0,0,4290
174,1,174,0,0,0,174,174,0,0,174,58,174,5,-1,0,0,0,0,10092
313,1,313,0,0,0,313,313,0,0,313,45,313,3,-1,0,0,0,0,14085
135,1,135,0,0,0,135,135,0,0,135,49,135,4,-1,0,0,0,0,6615
146,1,146,0,0,0,146,146,0,0,146,42,146,2,-1,0,0,0,0,6132
152,1,152,0,0,0,152,0,0,0,152,53,152,2,-1,0,0,0,0,8056
402,1,0,51,-2,402,0,402,0,0,402,51,402,3,-1,0,0,0,0,20502
213,1,213,0,0,0,213,213,0,0,213,32,213,2,-1,0,0,0,0,6816
144,1,144,0,0,0,144,144,0,0,144,41,144,3,-1,0,0,0,0,5904
124,1,124,0,0,0,124,124,0,0,124,43,124,3,-1,0,0,0,0,5332
183,1,183,0,0,0,183,183,0,0,183,40,183,2,-1,0,0,0,0,7320
325,1,325,0,0,0,325,325,0,0,325,50,325,2,-1,0,0,0,0,16250
39,1,39,0,0,0,39,39,0,0,39,34,39,4,-1,0,0,0,0,1326
503,1,503,53,18,503,0,503,0,0,503,53,503,2,-1,0,0,0,0,26659
95,1,95,0,0,0,95,95,0,0,95,45,95,4,-1,0,0,0,0,4275
680,1,680,0,0,0,680,680,0,0,680,39,680,2,-1,0,0,0,0,26520
421,1,421,0,0,0,421,421,0,0,421,44,421,4,-1,0,0,0,0,18524
174,1,174,0,0,0,174,174,0,0,174,55,174,3,-1,0,0,0,0,9570
113,1,113,0,0,0,113,113,0,0,113,46,113,2,-1,0,0,0,0,5198
808,1,808,0,0,0,808,808,0,0,808,45,808,2,-1,0,0,0,0,36360
198,1,198,0,0,0,198,198,0,0,198,34,198,3,-1,0,0,0,0,6732
195,1,195,0,0,0,195,195,0,0,195,36,195,2,-1,0,0,0,0,7020
347,1,347,59,27,347,0,347,0,0,347,59,347,3,-1,0,0,0,0,20473
208,1,208,0,0,0,208,208,0,0,208,31,208,2,-1,0,0,0,0,6448
404,1,404,0,0,0,404,404,0,0,404,44,404,4,-1,0,0,0,0,17776
396,1,396,0,0,0,396,396,0,0,396,33,396,2,-1,0,0,0,0,13068
216,1,216,0,0,0,216,216,0,0,216,40,216,4,-1,0,0,0,0,8640
98,1,98,0,0,0,98,98,0,0,98,46,98,2,-1,0,0,0,0,4508
350,1,350,0,0,0,350,350,0,0,350,48,350,2,-1,0,0,0,0,16800
114,1,114,0,0,0,114,114,0,0,114,42,114,2,-1,0,0,0,0,4788
88,1,88,0,0,0,88,88,0,0,88,27,88,3,-1,0,0,0,0,2376
379,1,379,0,0,0,379,0,0,0,379,48,379,2,-1,0,0,0,0,18192
190,1,190,0,0,0,190,190,0,0,190,59,190,3,-1,0,0,0,0,11210
158,1,158,0,0,0,158,158,0,0,158,46,158,1,-1,0,0,0,0,7268
102,1,102,0,0,0,102,102,0,0,102,38,102,1,-1,0,0,0,0,3876
306,1,306,0,0,0,306,306,0,0,306,43,306,1,-1,0,0,0,0,13158
218,1,218,0,0,0,218,218,0,0,218,38,218,1,-1,0,0,0,0,8284
54,1,54,0,0,0,54,54,0,0,54,23,54,1,-1,0,0,0,0,1242
344,1,344,0,0,0,344,344,0,0,344,34,344,1,-1,0,0,0,0,11696
195,1,195,0,0,0,195,0,0,0,195,38,195,1,-1,0,0,0,0,7410
652,1,652,37,1293,652,0,652,0,0,652,37,652,1,-1,0,0,0,0,24124
286,1,286,0,0,0,286,286,0,0,286,25,286,1,-1,0,0,0,0,7150
189,1,189,0,0,0,189,189,0,0,189,48,189,1,-1,0,0,0,0,9072
83,1,83,0,0,0,83,83,0,0,83,49,83,1,-1,0,0,0,0,4067
184,1,184,38,393,184,0,184,0,0,184,38,184,2,-1,0,0,0,0,6992
235,1,235,0,0,0,235,235,0,0,235,43,235,1,-1,0,0,0,0,10105
290,1,290,0,0,0,290,290,0,0,290,33,290,1,-1,0,0,0,0,9570
232,1,232,0,0,0,232,232,0,0,232,55,232,1,-1,0,0,0,0,12760
133,1,133,0,0,0,133,133,0,0,133,38,133,1,-1,0,0,0,0,5054
318,1,318,0,0,0,318,0,0,0,318,49,318,1,-1,0,0,0,0,15582
260,1,260,40,8486,260,0,260,0,0,260,40,260,3,-1,0,0,0,0,10400
437,1,437,43,350,437,0,437,0,0,437,43,437,1,-1,0,0,0,0,18791
402,1,402,0,0,0,402,402,0,0,402,38,402,1,-1,0,0,0,0,15276
85,1,85,0,0,0,85,0,0,0,85,58,85,1,-1,0,0,0,0,4930
125,1,125,0,0,0,125,125,0,0,125,57,125,1,-1,0,0,0,0,7125
501,1,501,0,0,0,501,501,0,0,501,32,501,4,-1,0,0,0,0,16032
1201,1,1201,0,0,0,1201,0,0,0,1201,56,1201,1,-1,0,0,0,0,67256
253,1,253,0,0,0,253,253,0,0,253,58,253,1,-1,0,0,0,0,14674
1030,1,1030,0,0,0,1030,1030,0,0,1030,60,1030,1,-1,0,0,0,0,61800
149,1,149,0,0,0,149,149,0,0,149,37,149,1,-1,0,0,0,0,5513
114,1,114,0,0,0,114,114,0,0,114,46,114,1,-1,0,0,0,0,5244
243,1,243,0,0,0,243,243,0,0,243,27,243,1,-1,0,0,0,0,6561
769,1,769,0,0,0,769,769,0,0,769,43,769,2,-1,0,0,0,0,33067
135,1,135,0,0,0,135,0,0,0,135,32,135,3,-1,0,0,0,0,4320
231,1,231,0,0,0,231,231,0,0,231,40,231,1,-1,0,0,0,0,9240
76,1,76,38,1,76,0,76,0,0,76,38,76,1,-1,0,0,0,0,2888
199,1,199,34,283,199,0,0,0,0,199,34,199,1,-1,0,0,0,0,6766
152,1,152,0,0,0,152,152,0,0,152,47,152,1,-1,0,0,0,0,7144
124,1,124,0,0,0,124,124,0,0,124,42,124,1,-1,0,0,0,0,5208
424,1,424,0,0,0,424,0,0,0,424,48,424,1,-1,0,0,0,0,20352
43,1,43,0,0,0,43,43,0,0,43,29,43,1,-1,0,0,0,0,1247
154,1,154,0,0,0,154,154,0,0,154,50,154,1,-1,0,0,0,0,7700
203,1,203,52,7,203,0,203,0,0,203,52,203,2,-1,0,0,0,0,10556
326,1,326,50,0,326,0,326,0,0,326,50,326,1,-1,0,0,0,0,16300
393,1,393,58,0,393,0,393,0,0,393,58,393,1,-1,0,0,0,0,22794
241,1,241,0,0,0,241,241,0,0,241,46,241,3,-1,0,0,0,0,11086
483,1,483,0,0,0,483,483,0,0,483,38,483,1,-1,0,0,0,0,18354
259,1,259,0,0,0,259,259,0,0,259,46,259,1,-1,0,0,0,0,11914
227,1,227,0,0,0,227,227,0,0,227,32,227,1,-1,0,0,0,0,7264
673,1,673,0,0,0,673,673,0,0,673,51,673,1,-1,0,0,0,0,34323
576,1,576,0,0,0,576,576,0,0,576,39,576,1,-1,0,0,0,0,22464
180,1,180,0,0,0,180,180,0,0,180,48,180,2,-1,0,0,0,0,8640
168,1,168,0,0,0,168,168,0,0,168,36,168,2,-1,0,0,0,0,6048
90,1,90,0,0,0,90,90,0,0,90,34,90,1,-1,0,0,0,0,3060
505,1,505,40,77,505,0,505,0,0,505,40,505,1,-1,0,0,0,0,20200
245,1,245,0,0,0,245,245,0,0,245,43,245,1,-1,0,0,0,0,10535
186,1,186,0,0,0,186,0,0,0,186,52,186,1,-1,0,0,0,0,9672
623,1,0,0,0,0,623,623,0,0,623,33,623,1,-1,0,0,0,0,20559
496,1,496,0,0,0,496,496,0,0,496,49,496,3,-1,0,0,0,0,24304
118,1,118,0,0,0,118,118,0,0,118,32,118,1,-1,0,0,0,0,3776
342,1,342,0,0,0,342,342,0,0,342,39,342,1,-1,0,0,0,0,13338
225,1,225,0,0,0,225,225,0,0,225,40,225,1,-1,0,0,0,0,9000
185,1,185,0,0,0,185,185,0,0,185,38,185,3,-1,0,0,0,0,7030
196,1,196,0,0,0,196,196,0,0,196,43,196,2,-1,0,0,0,0,8428
276,1,276,0,0,0,276,276,0,0,276,39,276,1,-1,0,0,0,0,10764
76,1,76,0,0,0,76,76,0,0,76,54,76,1,-1,0,0,0,0,4104
87,1,87,0,0,0,87,87,0,0,87,38,87,1,-1,0,0,0,0,3306
195,1,195,0,0,0,195,195,0,0,195,40,195,1,-1,0,0,0,0,7800
744,1,744,0,0,0,744,744,0,0,744,55,744,1,-1,0,0,0,0,40920
765,1,765,0,0,0,765,765,0,0,765,42,765,1,-1,0,0,0,0,32130
262,1,262,0,0,0,262,262,0,0,262,39,262,1,-1,0,0,0,0,10218
119,1,119,0,0,0,119,119,0,0,119,40,119,1,-1,0,0,0,0,4760
198,1,198,0,0,0,198,198,0,0,198,32,198,2,-1,0,0,0,0,6336
150,1,150,0,0,0,150,150,0,0,150,55,150,1,-1,0,0,0,0,8250
241,1,241,45,39,241,0,241,0,0,241,45,241,1,-1,0,0,0,0,10845
181,1,181,0,0,0,181,181,0,0,181,35,181,1,-1,0,0,0,0,6335
196,1,196,58,469,196,0,196,0,0,196,58,196,1,-1,0,0,0,0,11368
149,1,149,0,0,0,149,149,0,0,149,35,149,1,-1,0,0,0,0,5215
246,1,246,0,0,0,246,246,0,0,246,49,246,1,-1,0,0,0,0,12054
112,1,112,0,0,0,112,112,0,0,112,34,112,1,-1,0,0,0,0,3808
309,1,309,0,0,0,309,309,0,0,309,36,309,2,-1,0,0,0,0,11124
278,1,278,0,0,0,278,278,0,0,278,24,278,1,-1,0,0,0,0,6672
140,1,140,0,0,0,140,140,0,0,140,34,140,1,-1,0,0,0,0,4760
136,1,136,0,0,0,136,136,0,0,136,51,136,1,-1,0,0,0,0,6936
1623,1,1623,0,0,0,1623,1623,0,0,1623,39,1623,1,-1,0,0,0,0,63297
101,1,101,0,0,0,101,101,0,0,101,50,101,1,-1,0,0,0,0,5050
144,1,144,0,0,0,144,144,0,0,144,32,144,1,-1,0,0,0,0,4608
238,1,238,0,0,0,238,238,0,0,238,42,238,1,-1,0,0,0,0,9996
354,1,354,0,0,0,354,354,0,0,354,50,354,1,-1,0,0,0,0,17700
79,1,79,40,71,79,0,79,0,0,79,40,79,1,-1,0,0,0,0,3160
187,1,187,0,0,0,187,187,0,0,187,46,187,1,-1,0,0,0,0,8602
451,1,451,0,0,0,451,0,0,0,451,37,451,2,-1,0,0,0,0,16687
159,1,159,0,0,0,159,0,0,0,159,34,159,1,-1,0,0,0,0,5406
409,1,409,0,0,0,409,0,0,0,409,44,409,1,-1,0,0,0,0,17996
170,1,170,0,0,0,170,0,0,0,170,40,170,1,-1,0,0,0,0,6800
608,1,608,0,0,0,608,608,0,0,608,37,608,1,-1,0,0,0,0,22496
243,1,0,33,-60,243,0,243,0,0,243,33,243,1,-1,0,0,0,0,8019
145,1,145,0,0,0,145,145,0,0,145,35,145,2,-1,0,0,0,0,5075
112,1,112,58,-11,112,0,112,0,0,112,58,112,1,-1,0,0,0,0,6496
262,1,262,0,0,0,262,262,0,0,262,39,262,2,-1,0,0,0,0,10218
124,1,124,0,0,0,124,124,0,0,124,43,124,1,-1,0,0,0,0,5332
53,1,53,0,0,0,53,53,0,0,53,39,53,1,-1,0,0,0,0,2067
134,1,134,0,0,0,134,134,0,0,134,36,134,1,-1,0,0,0,0,4824
204,1,204,57,1640,204,0,0,0,0,204,57,204,4,-1,0,0,0,0,11628
186,1,186,0,0,0,186,186,0,0,186,36,186,1,-1,0,0,0,0,6696
678,1,678,0,0,0,678,678,0,0,678,50,678,1,-1,0,0,0,0,33900
182,1,182,0,0,0,182,182,0,0,182,55,182,1,-1,0,0,0,0,10010
162,1,162,0,0,0,162,162,0,0,162,44,162,1,-1,0,0,0,0,7128
27,1,27,0,0,0,27,27,0,0,27,44,27,1,-1,0,0,0,0,1188
699,1,699,0,0,0,699,699,0,0,699,39,699,3,-1,0,0,0,0,27261
43,1,43,0,0,0,43,43,0,0,43,46,43,1,-1,0,0,0,0,1978
97,1,97,0,0,0,97,97,0,0,97,39,97,1,-1,0,0,0,0,3783
1677,1,1677,34,869,1677,0,1677,0,0,1677,34,1677,1,-1,0,0,0,0,57018
283,1,283,0,0,0,283,283,0,0,283,40,283,2,-1,0,0,0,0,11320
323,1,323,0,0,0,323,323,0,0,323,50,323,1,-1,0,0,0,0,16150
82,1,82,0,0,0,82,82,0,0,82,31,82,1,-1,0,0,0,0,2542
310,1,310,0,0,0,310,310,0,0,310,37,310,1,-1,0,0,0,0,11470
185,1,185,0,0,0,185,185,0,0,185,39,185,1,-1,0,0,0,0,7215
47,1,47,0,0,0,47,47,0,0,47,51,47,1,-1,0,0,0,0,2397
145,1,145,0,0,0,145,145,0,0,145,41,145,1,-1,0,0,0,0,5945
204,1,204,0,0,0,204,0,0,0,204,41,204,1,-1,0,0,0,0,8364
187,1,187,43,0,187,0,187,0,0,187,43,187,1,-1,0,0,0,0,8041
30,1,30,0,0,0,30,30,0,0,30,30,30,2,-1,0,0,0,0,900
472,1,472,54,0,472,0,472,0,0,472,54,472,1,-1,0,0,0,0,25488
448,1,448,0,0,0,448,0,0,0,448,43,448,1,-1,0,0,0,0,19264
264,1,264,0,0,0,264,0,0,0,264,59,264,1,-1,0,0,0,0,15576
169,1,169,0,0,0,169,169,0,0,169,47,169,1,-1,0,0,0,0,7943
288,1,288,0,0,0,288,288,0,0,288,40,288,1,-1,0,0,0,0,11520
176,1,176,0,0,0,176,176,0,0,176,32,176,2,-1,0,0,0,0,5632
215,1,215,0,0,0,215,215,0,0,215,29,215,1,-1,0,0,0,0,6235
337,1,337,0,0,0,337,337,0,0,337,36,337,1,-1,0,0,0,0,12132
278,1,278,55,5345,278,0,278,0,0,278,55,278,1,-1,0,0,0,0,15290
188,1,188,0,0,0,188,188,0,0,188,30,188,2,-1,0,0,0,0,5640
174,1,174,0,0,0,174,174,0,0,174,39,174,2,-1,0,0,0,0,6786
226,1,226,0,0,0,226,226,0,0,226,39,226,2,-1,0,0,0,0,8814
190,1,190,0,0,0,190,190,0,0,190,50,190,1,-1,0,0,0,0,9500
111,1,111,0,0,0,111,111,0,0,111,44,111,2,-1,0,0,0,0,4884
164,1,164,0,0,0,164,164,0,0,164,37,164,1,-1,0,0,0,0,6068
157,1,157,0,0,0,157,0,0,0,157,46,157,2,-1,0,0,0,0,7222
46,1,46,32,-170,46,0,46,0,0,46,32,46,1,-1,0,0,0,0,1472
374,1,374,0,0,0,374,0,0,0,374,37,374,1,-1,0,0,0,0,13838
349,1,349,0,0,0,349,349,0,0,349,29,349,1,-1,0,0,0,0,10121
325,1,325,0,0,0,325,325,0,0,325,41,325,1,-1,0,0,0,0,13325
233,1,233,0,0,0,233,233,0,0,233,45,233,2,-1,0,0,0,0,10485
531,1,531,0,0,0,531,531,0,0,531,57,531,1,-1,0,0,0,0,30267
153,1,153,0,0,0,153,153,0,0,153,48,153,1,-1,0,0,0,0,7344
80,1,0,60,15,80,0,80,0,0,80,60,80,1,-1,0,0,0,0,4800
232,1,232,0,0,0,232,232,0,0,232,26,232,1,-1,0,0,0,0,6032
118,1,118,0,0,0,118,118,0,0,118,58,118,1,-1,0,0,0,0,6844
190,1,190,0,0,0,190,190,0,0,190,34,190,1,-1,0,0,0,0,6460
918,1,918,0,0,0,918,918,0,0,918,55,918,1,-1,0,0,0,0,50490
238,1,238,0,0,0,238,0,0,0,238,41,238,1,-1,0,0,0,0,9758
82,1,82,0,0,0,82,82,0,0,82,50,82,1,-1,0,0,0,0,4100
198,1,198,0,0,0,198,0,0,0,198,49,198,3,-1,0,0,0,0,9702
160,1,160,44,40,160,0,0,0,0,160,44,160,2,-1,0,0,0,0,7040
211,1,211,0,0,0,211,211,0,0,211,44,211,1,-1,0,0,0,0,9284
120,1,120,0,0,0,120,0,0,0,120,31,120,1,-1,0,0,0,0,3720
136,1,136,0,0,0,136,136,0,0,136,34,136,1,-1,0,0,0,0,4624
269,1,269,0,0,0,269,269,0,0,269,46,269,1,-1,0,0,0,0,12374
157,1,157,42,744,157,0,157,0,0,157,42,157,1,-1,0,0,0,0,6594
128,1,128,0,0,0,128,128,0,0,128,52,128,1,-1,0,0,0,0,6656
211,1,211,0,0,0,211,211,0,0,211,29,211,1,-1,0,0,0,0,6119
267,1,267,0,0,0,267,267,0,0,267,53,267,2,-1,0,0,0,0,14151
371,1,371,0,0,0,371,371,0,0,371,43,371,2,-1,0,0,0,0,15953
288,1,288,0,0,0,288,288,0,0,288,38,288,2,-1,0,0,0,0,10944
221,1,221,0,0,0,221,221,0,0,221,46,221,1,-1,0,0,0,0,10166
427,1,427,0,0,0,427,427,0,0,427,48,427,1,-1,0,0,0,0,20496
310,1,310,0,0,0,310,0,0,0,310,30,310,1,-1,0,0,0,0,9300
158,1,158,44,213,158,0,158,0,0,158,44,158,1,-1,0,0,0,0,6952
604,1,604,0,0,0,604,604,0,0,604,31,604,3,-1,0,0,0,0,18724
198,1,198,0,0,0,198,198,0,0,198,42,198,1,-1,0,0,0,0,8316
145,1,145,0,0,0,145,145,0,0,145,40,145,1,-1,0,0,0,0,5800
247,1,247,0,0,0,247,247,0,0,247,52,247,1,-1,0,0,0,0,12844
179,1,179,0,0,0,179,179,0,0,179,45,179,2,-1,0,0,0,0,8055
73,1,73,0,0,0,73,73,0,0,73,48,73,1,-1,0,0,0,0,3504
263,1,263,0,0,0,263,263,0,0,263,45,263,2,-1,0,0,0,0,11835
13,1,13,0,0,0,13,13,0,0,13,34,13,1,-1,0,0,0,0,442
79,1,79,0,0,0,79,79,0,0,79,34,79,2,-1,0,0,0,0,2686
416,1,416,0,0,0,416,416,0,0,416,46,416,1,-1,0,0,0,0,19136
162,1,162,0,0,0,162,162,0,0,162,49,162,1,-1,0,0,0,0,7938
129,1,129,0,0,0,129,129,0,0,129,50,129,1,-1,0,0,0,0,6450
150,1,150,0,0,0,150,150,0,0,150,34,150,1,-1,0,0,0,0,5100
43,1,43,0,0,0,43,43,0,0,43,40,43,1,-1,0,0,0,0,1720
191,1,191,0,0,0,191,191,0,0,191,36,191,1,-1,0,0,0,0,6876
26,1,26,0,0,0,26,26,0,0,26,59,26,1,-1,0,0,0,0,1534
250,1,250,0,0,0,250,250,0,0,250,45,250,1,-1,0,0,0,0,11250
146,1,146,0,0,0,146,146,0,0,146,36,146,1,-1,0,0,0,0,5256
416,1,416,0,0,0,416,416,0,0,416,56,416,1,-1,0,0,0,0,23296
121,1,121,0,0,0,121,0,0,0,121,42,121,2,-1,0,0,0,0,5082
114,1,114,0,0,0,114,114,0,0,114,30,114,2,-1,0,0,0,0,3420
289,1,289,0,0,0,289,289,0,0,289,30,289,1,-1,0,0,0,0,8670
225,1,225,0,0,0,225,225,0,0,225,47,225,1,-1,0,0,0,0,10575
123,1,123,0,0,0,123,123,0,0,123,33,123,1,-1,0,0,0,0,4059
130,1,130,0,0,0,130,130,0,0,130,36,130,2,-1,0,0,0,0,4680
161,1,161,0,0,0,161,161,0,0,161,39,161,2,-1,0,0,0,0,6279
149,1,149,0,0,0,149,149,0,0,149,56,149,2,-1,0,0,0,0,8344
268,1,268,0,0,0,268,268,0,0,268,39,268,2,-1,0,0,0,0,10452
259,1,259,0,0,0,259,259,0,0,259,42,259,2,-1,0,0,0,0,10878
26,1,26,52,3165,26,0,26,0,0,26,52,26,1,-1,0,0,0,0,1352
153,1,153,0,0,0,153,153,0,0,153,36,153,1,-1,0,0,0,0,5508
424,1,0,0,0,0,424,424,0,0,424,35,424,2,-1,0,0,0,0,14840
179,1,179,0,0,0,179,179,0,0,179,47,179,2,-1,0,0,0,0,8413
97,1,97,0,0,0,97,0,0,0,97,59,97,1,-1,0,0,0,0,5723
383,1,383,0,0,0,383,0,0,0,383,57,383,1,-1,0,0,0,0,21831
440,1,440,0,0,0,440,440,0,0,440,38,440,1,-1,0,0,0,0,16720
23,1,23,0,0,0,23,23,0,0,23,46,23,1,-1,0,0,0,0,1058
195,1,195,34,0,195,0,195,0,0,195,34,195,1,-1,0,0,0,0,6630
1297,1,1297,0,0,0,1297,1297,0,0,1297,28,1297,3,-1,0,0,0,0,36316
87,1,87,0,0,0,87,87,0,0,87,38,87,1,-1,0,0,0,0,3306
427,1,427,0,0,0,427,427,0,0,427,56,427,1,-1,0,0,0,0,23912
189,1,0,0,0,0,189,0,0,0,189,41,189,1,-1,0,0,0,0,7749
195,1,195,52,0,195,0,195,0,0,195,52,195,1,-1,0,0,0,0,10140
179,1,179,54,193,179,0,179,0,0,179,54,179,1,-1,0,0,0,0,9666
179,1,179,0,0,0,179,0,0,0,179,61,179,1,-1,0,0,0,0,10919
69,1,69,53,288,69,0,69,0,0,69,53,69,1,-1,0,0,0,0,3657
105,1,105,0,0,0,105,105,0,0,105,47,105,2,-1,0,0,0,0,4935
266,1,266,0,0,0,266,266,0,0,266,53,266,3,-1,0,0,0,0,14098
524,1,524,0,0,0,524,524,0,0,524,46,524,2,-1,0,0,0,0,24104
96,1,96,0,0,0,96,0,0,0,96,39,96,2,-1,0,0,0,0,3744
155,1,155,0,0,0,155,155,0,0,155,56,155,2,-1,0,0,0,0,8680
162,1,162,0,0,0,162,162,0,0,162,55,162,2,-1,0,0,0,0,8910
352,1,352,0,0,0,352,352,0,0,352,44,352,2,-1,0,0,0,0,15488
76,1,76,0,0,0,76,76,0,0,76,37,76,4,-1,0,0,0,0,2812
154,1,154,0,0,0,154,154,0,0,154,35,154,2,-1,0,0,0,0,5390
310,1,310,0,0,0,310,310,0,0,310,55,310,2,-1,0,0,0,0,17050
390,1,390,0,0,0,390,390,0,0,390,37,390,3,-1,0,0,0,0,14430
369,1,369,0,0,0,369,369,0,0,369,30,369,1,-1,0,0,0,0,11070
112,1,112,0,0,0,112,0,0,0,112,37,112,2,-1,0,0,0,0,4144
341,1,341,0,0,0,341,341,0,0,341,36,341,3,-1,0,0,0,0,12276
79,1,79,0,0,0,79,79,0,0,79,38,79,1,-1,0,0,0,0,3002
140,1,140,0,0,0,140,140,0,0,140,41,140,2,-1,0,0,0,0,5740
315,1,315,48,74,315,0,0,0,0,315,48,315,1,-1,0,0,0,0,15120
262,1,262,0,0,0,262,262,0,0,262,55,262,2,-1,0,0,0,0,14410
174,1,174,28,89,174,0,174,0,0,174,28,174,2,-1,0,0,0,0,4872
138,1,0,0,0,0,138,138,0,0,138,54,138,3,-1,0,0,0,0,7452
526,1,526,30,450,526,0,526,0,0,526,30,526,2,-1,0,0,0,0,15780
135,1,135,48,310,135,0,135,0,0,135,48,135,1,-1,0,0,0,0,6480
36,1,36,0,0,0,36,36,0,0,36,31,36,5,-1,0,0,0,0,1116
1906,1,1906,0,0,0,1906,1906,0,0,1906,38,1906,3,-1,0,0,0,0,72428
219,1,219,0,0,0,219,219,0,0,219,37,219,2,-1,0,0,0,0,8103
147,1,147,0,0,0,147,147,0,0,147,37,147,2,-1,0,0,0,0,5439
407,1,407,0,0,0,407,0,0,0,407,56,407,2,-1,0,0,0,0,22792
121,1,121,0,0,0,121,0,0,0,121,51,121,1,-1,0,0,0,0,6171
209,1,209,0,0,0,209,0,0,0,209,39,209,1,-1,0,0,0,0,8151
92,1,92,49,15,92,0,92,0,0,92,49,92,2,-1,0,0,0,0,4508
208,1,208,0,0,0,208,0,0,0,208,51,208,1,-1,0,0,0,0,10608
193,1,193,0,0,0,193,193,0,0,193,43,193,1,-1,0,0,0,0,8299
144,1,144,0,0,0,144,0,0,0,144,32,144,1,-1,0,0,0,0,4608
65,1,65,0,0,0,65,65,0,0,65,29,65,1,-1,0,0,0,0,1885
339,1,339,0,0,0,339,339,0,0,339,48,339,1,-1,0,0,0,0,16272
285,1,285,0,0,0,285,285,0,0,285,55,285,1,-1,0,0,0,0,15675
231,1,231,0,0,0,231,231,0,0,231,53,231,1,-1,0,0,0,0,12243
168,1,168,0,0,0,168,168,0,0,168,47,168,1,-1,0,0,0,0,7896
278,1,278,0,0,0,278,278,0,0,278,39,278,1,-1,0,0,0,0,10842
389,1,389,0,0,0,389,0,0,0,389,31,389,1,-1,0,0,0,0,12059
158,1,158,0,0,0,158,158,0,0,158,39,158,1,-1,0,0,0,0,6162
145,1,145,0,0,0,145,145,0,0,145,40,145,2,-1,0,0,0,0,5800
78,1,78,0,0,0,78,78,0,0,78,40,78,2,-1,0,0,0,0,3120
142,1,142,48,147,142,0,142,0,0,142,48,142,3,-1,0,0,0,0,6816
87,1,87,0,0,0,87,0,0,0,87,33,87,1,-1,0,0,0,0,2871
147,1,147,0,0,0,147,147,0,0,147,40,147,2,-1,0,0,0,0,5880
289,1,289,0,0,0,289,289,0,0,289,59,289,1,-1,0,0,0,0,17051
703,1,703,0,0,0,703,703,0,0,703,30,703,1,-1,0,0,0,0,21090
170,1,170,0,0,0,170,170,0,0,170,31,170,3,-1,0,0,0,0,5270
802,1,802,0,0,0,802,802,0,0,802,35,802,1,-1,0,0,0,0,28070
381,1,381,0,0,0,381,381,0,0,381,54,381,2,-1,0,0,0,0,20574
218,1,218,0,0,0,218,218,0,0,218,34,218,4,-1,0,0,0,0,7412
57,1,57,0,0,0,57,0,0,0,57,32,57,2,-1,0,0,0,0,1824
304,1,304,0,0,0,304,304,0,0,304,56,304,2,-1,0,0,0,0,17024
241,1,241,0,0,0,241,241,0,0,241,32,241,3,-1,0,0,0,0,7712
230,1,230,0,0,0,230,230,0,0,230,42,230,1,-1,0,0,0,0,9660
262,1,262,33,85,262,0,262,0,0,262,33,262,3,-1,0,0,0,0,8646
392,1,392,0,0,0,392,0,0,0,392,52,392,2,-1,0,0,0,0,20384
201,1,201,52,660,201,0,201,0,0,201,52,201,2,-1,0,0,0,0,10452
145,1,0,0,0,0,145,145,0,0,145,52,145,1,-1,0,0,0,0,7540
252,1,252,0,0,0,252,252,0,0,252,30,252,1,-1,0,0,0,0,7560
235,1,235,0,0,0,235,235,0,0,235,44,235,4,-1,0,0,0,0,10340
235,1,235,0,0,0,235,0,0,0,235,35,235,2,-1,0,0,0,0,8225
328,1,328,0,0,0,328,328,0,0,328,55,328,2,-1,0,0,0,0,18040
116,1,116,0,0,0,116,116,0,0,116,33,116,2,-1,0,0,0,0,3828
246,1,246,0,0,0,246,246,0,0,246,37,246,1,-1,0,0,0,0,9102
293,1,293,0,0,0,293,293,0,0,293,42,293,1,-1,0,0,0,0,12306
37,1,37,0,0,0,37,37,0,0,37,43,37,2,-1,0,0,0,0,1591
132,1,132,0,0,0,132,132,0,0,132,38,132,2,-1,0,0,0,0,5016
530,1,530,0,0,0,530,0,0,0,530,37,530,2,-1,0,0,0,0,19610
175,1,175,0,0,0,175,175,0,0,175,31,175,3,-1,0,0,0,0,5425
524,1,524,0,0,0,524,524,0,0,524,41,524,2,-1,0,0,0,0,21484
29,1,29,0,0,0,29,0,0,0,29,41,29,3,-1,0,0,0,0,1189
311,1,311,0,0,0,311,311,0,0,311,29,311,2,-1,0,0,0,0,9019
211,1,211,0,0,0,211,211,0,0,211,38,211,2,-1,0,0,0,0,8018
