duration,pdays,year_2008,balance_education_secondary,balance_education_tertiary,duration_default_no,balance_housing_no,duration_housing_no,duration_loan_no,duration_contact_cellular,age_month_1,duration_month_10,duration_month_11,age_month_2,duration_month_3,age_month_5,duration_poutcome_success,age_year_2009,duration_year_2010,duration_age
196,-1,1,98,0,196,0,0,196,0,0,0,0,0,0,31,0,0,0,6076
111,-1,1,0,115,111,115,111,111,0,0,0,0,0,0,55,0,0,0,6105
231,-1,1,436,0,231,0,0,231,0,0,0,0,0,0,40,0,0,0,9240
316,-1,1,0,831,316,0,0,316,0,0,0,0,0,0,47,0,0,0,14852
216,-1,1,0,0,216,0,0,216,0,0,0,0,0,0,57,0,0,0,12312
240,-1,1,290,0,240,0,0,240,0,0,0,0,0,0,41,0,0,0,9840
669,-1,1,1,0,669,1,669,669,0,0,0,0,0,0,48,0,0,0,32112
425,-1,1,0,0,425,0,0,425,0,0,0,0,0,0,42,0,0,0,17850
143,-1,1,-457,0,143,0,0,143,0,0,0,0,0,0,30,0,0,0,4290
174,-1,1,0,1387,174,0,0,174,0,0,0,0,0,0,58,0,0,0,10092
313,-1,1,0,24598,313,0,0,313,0,0,0,0,0,0,45,0,0,0,14085
135,-1,1,30,0,135,0,0,135,0,0,0,0,0,0,49,0,0,0,6615
146,-1,1,1022,0,146,0,0,146,0,0,0,0,0,0,42,0,0,0,6132
152,-1,1,56,0,152,0,0,0,0,0,0,0,0,0,53,0,0,0,8056
402,-1,1,-2,0,0,-2,402,402,0,0,0,0,0,0,51,0,0,0,20502
213,-1,1,121,0,213,0,0,213,0,0,0,0,0,0,32,0,0,0,6816
144,-1,1,842,0,144,0,0,144,0,0,0,0,0,0,41,0,0,0,5904
124,-1,1,693,0,124,0,0,124,0,0,0,0,0,0,43,0,0,0,5332
183,-1,1,-333,0,183,0,0,183,0,0,0,0,0,0,40,0,0,0,7320
325,-1,1,0,0,325,0,0,325,0,0,0,0,0,0,50,0,0,0,16250
39,-1,1,0,46,39,0,0,39,0,0,0,0,0,0,34,0,0,0,1326
503,-1,1,0,0,503,18,503,503,0,0,0,0,0,0,53,0,0,0,26659
95,-1,1,44,0,95,0,0,95,0,0,0,0,0,0,45,0,0,0,4275
680,-1,1,0,0,680,0,0,680,0,0,0,0,0,0,39,0,0,0,26520
421,-1,1,0,510,421,0,0,421,0,0,0,0,0,0,44,0,0,0,18524
174,-1,1,0,685,174,0,0,174,0,0,0,0,0,0,55,0,0,0,9570
113,-1,1,0,187,113,0,0,113,0,0,0,0,0,0,46,0,0,0,5198
808,-1,1,66,0,808,0,0,808,0,0,0,0,0,0,45,0,0,0,36360
198,-1,1,560,0,198,0,0,198,0,0,0,0,0,0,34,0,0,0,6732
195,-1,1,0,0,195,0,0,195,0,0,0,0,0,0,36,0,0,0,7020
347,-1,1,0,0,347,27,347,347,0,0,0,0,0,0,59,0,0,0,20473
208,-1,1,12,0,208,0,0,208,0,0,0,0,0,0,31,0,0,0,6448
404,-1,1,34,0,404,0,0,404,0,0,0,0,0,0,44,0,0,0,17776
396,-1,1,0,1068,396,0,0,396,0,0,0,0,0,0,33,0,0,0,13068
216,-1,1,211,0,216,0,0,216,0,0,0,0,0,0,40,0,0,0,8640
98,-1,1,0,377,98,0,0,98,0,0,0,0,0,0,46,0,0,0,4508
350,-1,1,0,263,350,0,0,350,0,0,0,0,0,0,48,0,0,0,16800
114,-1,1,1263,0,114,0,0,114,0,0,0,0,0,0,42,0,0,0,4788
88,-1,1,8,0,88,0,0,88,0,0,0,0,0,0,27,0,0,0,2376
379,-1,1,126,0,379,0,0,0,0,0,0,0,0,0,48,0,0,0,18192
190,-1,1,230,0,190,0,0,190,0,0,0,0,0,0,59,0,0,0,11210
158,-1,1,0,841,158,0,0,158,0,0,0,0,0,0,46,0,0,0,7268
102,-1,1,308,0,102,0,0,102,0,0,0,0,0,0,38,0,0,0,3876
306,-1,1,0,1,306,0,0,306,0,0,0,0,0,0,43,0,0,0,13158
218,-1,1,0,86,218,0,0,218,0,0,0,0,0,0,38,0,0,0,8284
54,-1,1,157,0,54,0,0,54,0,0,0,0,0,0,23,0,0,0,1242
344,-1,1,22,0,344,0,0,344,0,0,0,0,0,0,34,0,0,0,11696
195,-1,1,46,0,195,0,0,0,0,0,0,0,0,0,38,0,0,0,7410
652,-1,1,1293,0,652,1293,652,652,0,0,0,0,0,0,37,0,0,0,24124
286,-1,1,122,0,286,0,0,286,0,0,0,0,0,0,25,0,0,0,7150
189,-1,1,0,0,189,0,0,189,0,0,0,0,0,0,48,0,0,0,9072
83,-1,1,143,0,83,0,0,83,0,0,0,0,0,0,49,0,0,0,4067
184,-1,1,393,0,184,393,184,184,0,0,0,0,0,0,38,0,0,0,6992
235,-1,1,0,0,235,0,0,235,0,0,0,0,0,0,43,0,0,0,10105
290,-1,1,0,0,290,0,0,290,0,0,0,0,0,0,33,0,0,0,9570
232,-1,1,224,0,232,0,0,232,0,0,0,0,0,0,55,0,0,0,12760
133,-1,1,757,0,133,0,0,133,0,0,0,0,0,0,38,0,0,0,5054
318,-1,1,245,0,318,0,0,0,0,0,0,0,0,0,49,0,0,0,15582
260,-1,1,8486,0,260,8486,260,260,0,0,0,0,0,0,40,0,0,0,10400
437,-1,1,0,0,437,350,437,437,0,0,0,0,0,0,43,0,0,0,18791
402,-1,1,20,0,402,0,0,402,0,0,0,0,0,0,38,0,0,0,15276
85,-1,1,1667,0,85,0,0,0,0,0,0,0,0,0,58,0,0,0,4930
125,-1,1,0,0,125,0,0,125,0,0,0,0,0,0,57,0,0,0,7125
501,-1,1,10,0,501,0,0,501,0,0,0,0,0,0,32,0,0,0,16032
1201,-1,1,0,830,1201,0,0,0,0,0,0,0,0,0,56,0,0,0,67256
253,-1,1,0,0,253,0,0,253,0,0,0,0,0,0,58,0,0,0,14674
1030,-1,1,545,0,1030,0,0,1030,0,0,0,0,0,0,60,0,0,0,61800
149,-1,1,0,8730,149,0,0,149,0,0,0,0,0,0,37,0,0,0,5513
114,-1,1,0,477,114,0,0,114,0,0,0,0,0,0,46,0,0,0,5244
243,-1,1,4,0,243,0,0,243,0,0,0,0,0,0,27,0,0,0,6561
769,-1,1,1205,0,769,0,0,769,0,0,0,0,0,0,43,0,0,0,33067
135,-1,1,0,0,135,0,0,0,0,0,0,0,0,0,32,0,0,0,4320
231,-1,1,263,0,231,0,0,231,0,0,0,0,0,0,40,0,0,0,9240
76,-1,1,1,0,76,1,76,76,0,0,0,0,0,0,38,0,0,0,2888
199,-1,1,283,0,199,283,199,0,0,0,0,0,0,0,34,0,0,0,6766
152,-1,1,0,0,152,0,0,152,0,0,0,0,0,0,47,0,0,0,7144
124,-1,1,0,0,124,0,0,124,0,0,0,0,0,0,42,0,0,0,5208
424,-1,1,141,0,424,0,0,0,0,0,0,0,0,0,48,0,0,0,20352
43,-1,1,0,16,43,0,0,43,0,0,0,0,0,0,29,0,0,0,1247
154,-1,1,206,0,154,0,0,154,0,0,0,0,0,0,50,0,0,0,7700
203,-1,1,0,0,203,7,203,203,0,0,0,0,0,0,52,0,0,0,10556
326,-1,1,0,0,326,0,326,326,0,0,0,0,0,0,50,0,0,0,16300
393,-1,1,0,0,393,0,393,393,0,0,0,0,0,0,58,0,0,0,22794
241,-1,1,0,0,241,0,0,241,0,0,0,0,0,0,46,0,0,0,11086
483,-1,1,284,0,483,0,0,483,0,0,0,0,0,0,38,0,0,0,18354
259,-1,1,1660,0,259,0,0,259,0,0,0,0,0,0,46,0,0,0,11914
227,-1,1,406,0,227,0,0,227,0,0,0,0,0,0,32,0,0,0,7264
673,-1,1,0,0,673,0,0,673,0,0,0,0,0,0,51,0,0,0,34323
576,-1,1,-25,0,576,0,0,576,0,0,0,0,0,0,39,0,0,0,22464
180,-1,1,182,0,180,0,0,180,0,0,0,0,0,0,48,0,0,0,8640
168,-1,1,0,1169,168,0,0,168,0,0,0,0,0,0,36,0,0,0,6048
90,-1,1,67,0,90,0,0,90,0,0,0,0,0,0,34,0,0,0,3060
505,-1,1,77,0,505,77,505,505,0,0,0,0,0,0,40,0,0,0,20200
245,-1,1,0,0,245,0,0,245,0,0,0,0,0,0,43,0,0,0,10535
186,-1,1,0,0,186,0,0,0,0,0,0,0,0,0,52,0,0,0,9672
623,-1,1,72,0,0,0,0,623,0,0,0,0,0,0,33,0,0,0,20559
496,-1,1,0,163,496,0,0,496,0,0,0,0,0,0,49,0,0,0,24304
118,-1,1,0,151,118,0,0,118,0,0,0,0,0,0,32,0,0,0,3776
342,-1,1,113,0,342,0,0,342,0,0,0,0,0,0,39,0,0,0,13338
225,-1,1,0,0,225,0,0,225,0,0,0,0,0,0,40,0,0,0,9000
185,-1,1,0,9,185,0,0,185,0,0,0,0,0,0,38,0,0,0,7030
196,-1,1,375,0,196,0,0,196,0,0,0,0,0,0,43,0,0,0,8428
276,-1,1,1142,0,276,0,0,276,0,0,0,0,0,0,39,0,0,0,10764
76,-1,1,0,0,76,0,0,76,0,0,0,0,0,0,54,0,0,0,4104
87,-1,1,0,4325,87,0,0,87,0,0,0,0,0,0,38,0,0,0,3306
195,-1,1,217,0,195,0,0,195,0,0,0,0,0,0,40,0,0,0,7800
744,-1,1,131,0,744,0,0,744,0,0,0,0,0,0,55,0,0,0,40920
765,-1,1,0,1680,765,0,0,765,0,0,0,0,0,0,42,0,0,0,32130
262,-1,1,0,0,262,0,0,262,0,0,0,0,0,0,39,0,0,0,10218
119,-1,1,0,0,119,0,0,119,0,0,0,0,0,0,40,0,0,0,4760
198,-1,1,320,0,198,0,0,198,0,0,0,0,0,0,32,0,0,0,6336
150,-1,1,183,0,150,0,0,150,0,0,0,0,0,0,55,0,0,0,8250
241,-1,1,39,0,241,39,241,241,0,0,0,0,0,0,45,0,0,0,10845
181,-1,1,0,560,181,0,0,181,0,0,0,0,0,0,35,0,0,0,6335
196,-1,1,469,0,196,469,196,196,0,0,0,0,0,0,58,0,0,0,11368
149,-1,1,530,0,149,0,0,149,0,0,0,0,0,0,35,0,0,0,5215
246,-1,1,0,0,246,0,0,246,0,0,0,0,0,0,49,0,0,0,12054
112,-1,1,0,242,112,0,0,112,0,0,0,0,0,0,34,0,0,0,3808
309,-1,1,139,0,309,0,0,309,0,0,0,0,0,0,36,0,0,0,11124
278,-1,1,0,0,278,0,0,278,0,0,0,0,0,0,24,0,0,0,6672
140,-1,1,367,0,140,0,0,140,0,0,0,0,0,0,34,0,0,0,4760
136,-1,1,228,0,136,0,0,136,0,0,0,0,0,0,51,0,0,0,6936
1623,-1,1,0,0,1623,0,0,1623,0,0,0,0,0,0,39,0,0,0,63297
101,-1,1,0,0,101,0,0,101,0,0,0,0,0,0,50,0,0,0,5050
144,-1,1,310,0,144,0,0,144,0,0,0,0,0,0,32,0,0,0,4608
238,-1,1,0,0,238,0,0,238,0,0,0,0,0,0,42,0,0,0,9996
354,-1,1,797,0,354,0,0,354,0,0,0,0,0,0,50,0,0,0,17700
79,-1,1,71,0,79,71,79,79,0,0,0,0,0,0,40,0,0,0,3160
187,-1,1,0,0,187,0,0,187,0,0,0,0,0,0,46,0,0,0,8602
451,-1,1,0,231,451,0,0,0,0,0,0,0,0,0,37,0,0,0,16687
159,-1,1,270,0,159,0,0,0,0,0,0,0,0,0,34,0,0,0,5406
409,-1,1,274,0,409,0,0,0,0,0,0,0,0,0,44,0,0,0,17996
170,-1,1,-109,0,170,0,0,0,0,0,0,0,0,0,40,0,0,0,6800
608,-1,1,1,0,608,0,0,608,0,0,0,0,0,0,37,0,0,0,22496
243,-1,1,-60,0,0,-60,243,243,0,0,0,0,0,0,33,0,0,0,8019
145,-1,1,89,0,145,0,0,145,0,0,0,0,0,0,35,0,0,0,5075
112,-1,1,-11,0,112,-11,112,112,0,0,0,0,0,0,58,0,0,0,6496
262,-1,1,0,0,262,0,0,262,0,0,0,0,0,0,39,0,0,0,10218
124,-1,1,-509,0,124,0,0,124,0,0,0,0,0,0,43,0,0,0,5332
53,-1,1,0,0,53,0,0,53,0,0,0,0,0,0,39,0,0,0,2067
134,-1,1,0,0,134,0,0,134,0,0,0,0,0,0,36,0,0,0,4824
204,-1,1,1640,0,204,1640,204,0,0,0,0,0,0,0,57,0,0,0,11628
186,-1,1,20,0,186,0,0,186,0,0,0,0,0,0,36,0,0,0,6696
678,-1,1,0,0,678,0,0,678,0,0,0,0,0,0,50,0,0,0,33900
182,-1,1,52,0,182,0,0,182,0,0,0,0,0,0,55,0,0,0,10010
162,-1,1,0,292,162,0,0,162,0,0,0,0,0,0,44,0,0,0,7128
27,-1,1,424,0,27,0,0,27,0,0,0,0,0,0,44,0,0,0,1188
699,-1,1,0,0,699,0,0,699,0,0,0,0,0,0,39,0,0,0,27261
43,-1,1,0,0,43,0,0,43,0,0,0,0,0,0,46,0,0,0,1978
97,-1,1,983,0,97,0,0,97,0,0,0,0,0,0,39,0,0,0,3783
1677,-1,1,869,0,1677,869,1677,1677,0,0,0,0,0,0,34,0,0,0,57018
283,-1,1,0,0,283,0,0,283,0,0,0,0,0,0,40,0,0,0,11320
323,-1,1,0,964,323,0,0,323,0,0,0,0,0,0,50,0,0,0,16150
82,-1,1,301,0,82,0,0,82,0,0,0,0,0,0,31,0,0,0,2542
310,-1,1,140,0,310,0,0,310,0,0,0,0,0,0,37,0,0,0,11470
185,-1,1,1877,0,185,0,0,185,0,0,0,0,0,0,39,0,0,0,7215
47,-1,1,0,0,47,0,0,47,0,0,0,0,0,0,51,0,0,0,2397
145,-1,1,871,0,145,0,0,145,0,0,0,0,0,0,41,0,0,0,5945
204,-1,1,767,0,204,0,0,0,0,0,0,0,0,0,41,0,0,0,8364
187,-1,1,0,0,187,0,187,187,0,0,0,0,0,0,43,0,0,0,8041
30,-1,1,209,0,30,0,0,30,0,0,0,0,0,0,30,0,0,0,900
472,-1,1,0,0,472,0,472,472,0,0,0,0,0,0,54,0,0,0,25488
448,-1,1,110,0,448,0,0,0,0,0,0,0,0,0,43,0,0,0,19264
264,-1,1,0,-76,264,0,0,0,0,0,0,0,0,0,59,0,0,0,15576
169,-1,1,0,0,169,0,0,169,0,0,0,0,0,0,47,0,0,0,7943
288,-1,1,0,0,288,0,0,288,0,0,0,0,0,0,40,0,0,0,11520
176,-1,1,0,0,176,0,0,176,0,0,0,0,0,0,32,0,0,0,5632
215,-1,1,1,0,215,0,0,215,0,0,0,0,0,0,29,0,0,0,6235
337,-1,1,0,0,337,0,0,337,0,0,0,0,0,0,36,0,0,0,12132
278,-1,1,0,5345,278,5345,278,278,0,0,0,0,0,0,55,0,0,0,15290
188,-1,1,-209,0,188,0,0,188,0,0,0,0,0,0,30,0,0,0,5640
174,-1,1,0,0,174,0,0,174,0,0,0,0,0,0,39,0,0,0,6786
226,-1,1,42,0,226,0,0,226,0,0,0,0,0,0,39,0,0,0,8814
190,-1,1,41,0,190,0,0,190,0,0,0,0,0,0,50,0,0,0,9500
111,-1,1,-99,0,111,0,0,111,0,0,0,0,0,0,44,0,0,0,4884
164,-1,1,17,0,164,0,0,164,0,0,0,0,0,0,37,0,0,0,6068
157,-1,1,0,0,157,0,0,0,0,0,0,0,0,0,46,0,0,0,7222
46,-1,1,0,0,46,-170,46,46,0,0,0,0,0,0,32,0,0,0,1472
374,-1,1,0,230,374,0,0,0,0,0,0,0,0,0,37,0,0,0,13838
349,-1,1,9,0,349,0,0,349,0,0,0,0,0,0,29,0,0,0,10121
325,-1,1,946,0,325,0,0,325,0,0,0,0,0,0,41,0,0,0,13325
233,-1,1,0,0,233,0,0,233,0,0,0,0,0,0,45,0,0,0,10485
531,-1,1,-331,0,531,0,0,531,0,0,0,0,0,0,57,0,0,0,30267
153,-1,1,44,0,153,0,0,153,0,0,0,0,0,0,48,0,0,0,7344
80,-1,1,15,0,0,15,80,80,0,0,0,0,0,0,60,0,0,0,4800
232,-1,1,712,0,232,0,0,232,0,0,0,0,0,0,26,0,0,0,6032
118,-1,1,5435,0,118,0,0,118,0,0,0,0,0,0,58,0,0,0,6844
190,-1,1,507,0,190,0,0,190,0,0,0,0,0,0,34,0,0,0,6460
918,-1,1,387,0,918,0,0,918,0,0,0,0,0,0,55,0,0,0,50490
238,-1,1,0,0,238,0,0,0,0,0,0,0,0,0,41,0,0,0,9758
82,-1,1,1716,0,82,0,0,82,0,0,0,0,0,0,50,0,0,0,4100
198,-1,1,167,0,198,0,0,0,0,0,0,0,0,0,49,0,0,0,9702
160,-1,1,0,0,160,40,160,0,0,0,0,0,0,0,44,0,0,0,7040
211,-1,1,0,0,211,0,0,211,0,0,0,0,0,0,44,0,0,0,9284
120,-1,1,17,0,120,0,0,0,0,0,0,0,0,0,31,0,0,0,3720
136,-1,1,0,1011,136,0,0,136,0,0,0,0,0,0,34,0,0,0,4624
269,-1,1,0,0,269,0,0,269,0,0,0,0,0,0,46,0,0,0,12374
157,-1,1,0,744,157,744,157,157,0,0,0,0,0,0,42,0,0,0,6594
128,-1,1,484,0,128,0,0,128,0,0,0,0,0,0,52,0,0,0,6656
211,-1,1,0,0,211,0,0,211,0,0,0,0,0,0,29,0,0,0,6119
267,-1,1,0,0,267,0,0,267,0,0,0,0,0,0,53,0,0,0,14151
371,-1,1,1335,0,371,0,0,371,0,0,0,0,0,0,43,0,0,0,15953
288,-1,1,517,0,288,0,0,288,0,0,0,0,0,0,38,0,0,0,10944
221,-1,1,0,459,221,0,0,221,0,0,0,0,0,0,46,0,0,0,10166
427,-1,1,0,0,427,0,0,427,0,0,0,0,0,0,48,0,0,0,20496
310,-1,1,83,0,310,0,0,0,0,0,0,0,0,0,30,0,0,0,9300
158,-1,1,0,0,158,213,158,158,0,0,0,0,0,0,44,0,0,0,6952
604,-1,1,0,0,604,0,0,604,0,0,0,0,0,0,31,0,0,0,18724
198,-1,1,518,0,198,0,0,198,0,0,0,0,0,0,42,0,0,0,8316
145,-1,1,0,3877,145,0,0,145,0,0,0,0,0,0,40,0,0,0,5800
247,-1,1,1236,0,247,0,0,247,0,0,0,0,0,0,52,0,0,0,12844
179,-1,1,756,0,179,0,0,179,0,0,0,0,0,0,45,0,0,0,8055
73,-1,1,157,0,73,0,0,73,0,0,0,0,0,0,48,0,0,0,3504
263,-1,1,0,0,263,0,0,263,0,0,0,0,0,0,45,0,0,0,11835
13,-1,1,0,0,13,0,0,13,0,0,0,0,0,0,34,0,0,0,442
79,-1,1,0,0,79,0,0,79,0,0,0,0,0,0,34,0,0,0,2686
416,-1,1,71,0,416,0,0,416,0,0,0,0,0,0,46,0,0,0,19136
162,-1,1,505,0,162,0,0,162,0,0,0,0,0,0,49,0,0,0,7938
129,-1,1,0,0,129,0,0,129,0,0,0,0,0,0,50,0,0,0,6450
150,-1,1,0,0,150,0,0,150,0,0,0,0,0,0,34,0,0,0,5100
43,-1,1,11,0,43,0,0,43,0,0,0,0,0,0,40,0,0,0,1720
191,-1,1,639,0,191,0,0,191,0,0,0,0,0,0,36,0,0,0,6876
26,-1,1,0,0,26,0,0,26,0,0,0,0,0,0,59,0,0,0,1534
250,-1,1,82,0,250,0,0,250,0,0,0,0,0,0,45,0,0,0,11250
146,-1,1,0,107,146,0,0,146,0,0,0,0,0,0,36,0,0,0,5256
416,-1,1,473,0,416,0,0,416,0,0,0,0,0,0,56,0,0,0,23296
121,-1,1,372,0,121,0,0,0,0,0,0,0,0,0,42,0,0,0,5082
114,-1,1,46,0,114,0,0,114,0,0,0,0,0,0,30,0,0,0,3420
289,-1,1,0,34,289,0,0,289,0,0,0,0,0,0,30,0,0,0,8670
225,-1,1,0,0,225,0,0,225,0,0,0,0,0,0,47,0,0,0,10575
123,-1,1,-10,0,123,0,0,123,0,0,0,0,0,0,33,0,0,0,4059
130,-1,1,-106,0,130,0,0,130,0,0,0,0,0,0,36,0,0,0,4680
161,-1,1,0,0,161,0,0,161,0,0,0,0,0,0,39,0,0,0,6279
149,-1,1,778,0,149,0,0,149,0,0,0,0,0,0,56,0,0,0,8344
268,-1,1,0,0,268,0,0,268,0,0,0,0,0,0,39,0,0,0,10452
259,-1,1,315,0,259,0,0,259,0,0,0,0,0,0,42,0,0,0,10878
26,-1,1,3165,0,26,3165,26,26,0,0,0,0,0,0,52,0,0,0,1352
153,-1,1,131,0,153,0,0,153,0,0,0,0,0,0,36,0,0,0,5508
424,-1,1,204,0,0,0,0,424,0,0,0,0,0,0,35,0,0,0,14840
179,-1,1,83,0,179,0,0,179,0,0,0,0,0,0,47,0,0,0,8413
97,-1,1,0,0,97,0,0,0,0,0,0,0,0,0,59,0,0,0,5723
383,-1,1,0,0,383,0,0,0,0,0,0,0,0,0,57,0,0,0,21831
440,-1,1,0,0,440,0,0,440,0,0,0,0,0,0,38,0,0,0,16720
23,-1,1,-125,0,23,0,0,23,0,0,0,0,0,0,46,0,0,0,1058
195,-1,1,0,0,195,0,195,195,0,0,0,0,0,0,34,0,0,0,6630
1297,-1,1,5090,0,1297,0,0,1297,0,0,0,0,0,0,28,0,0,0,36316
87,-1,1,0,0,87,0,0,87,0,0,0,0,0,0,38,0,0,0,3306
427,-1,1,1602,0,427,0,0,427,0,0,0,0,0,0,56,0,0,0,23912
189,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,7749
195,-1,1,0,0,195,0,195,195,0,0,0,0,0,0,52,0,0,0,10140
179,-1,1,193,0,179,193,179,179,0,0,0,0,0,0,54,0,0,0,9666
179,-1,1,195,0,179,0,0,0,0,0,0,0,0,0,61,0,0,0,10919
69,-1,1,288,0,69,288,69,69,0,0,0,0,0,0,53,0,0,0,3657
105,-1,1,19,0,105,0,0,105,0,0,0,0,0,0,47,0,0,0,4935
266,-1,1,0,0,266,0,0,266,0,0,0,0,0,0,53,0,0,0,14098
524,-1,1,216,0,524,0,0,524,0,0,0,0,0,0,46,0,0,0,24104
96,-1,1,0,0,96,0,0,0,0,0,0,0,0,0,39,0,0,0,3744
155,-1,1,99,0,155,0,0,155,0,0,0,0,0,0,56,0,0,0,8680
162,-1,1,0,0,162,0,0,162,0,0,0,0,0,0,55,0,0,0,8910
352,-1,1,0,17,352,0,0,352,0,0,0,0,0,0,44,0,0,0,15488
76,-1,1,0,0,76,0,0,76,0,0,0,0,0,0,37,0,0,0,2812
154,-1,1,0,0,154,0,0,154,0,0,0,0,0,0,35,0,0,0,5390
310,-1,1,840,0,310,0,0,310,0,0,0,0,0,0,55,0,0,0,17050
390,-1,1,358,0,390,0,0,390,0,0,0,0,0,0,37,0,0,0,14430
369,-1,1,0,0,369,0,0,369,0,0,0,0,0,0,30,0,0,0,11070
112,-1,1,0,0,112,0,0,0,0,0,0,0,0,0,37,0,0,0,4144
341,-1,1,-15,0,341,0,0,341,0,0,0,0,0,0,36,0,0,0,12276
79,-1,1,581,0,79,0,0,79,0,0,0,0,0,0,38,0,0,0,3002
140,-1,1,0,0,140,0,0,140,0,0,0,0,0,0,41,0,0,0,5740
315,-1,1,74,0,315,74,315,0,0,0,0,0,0,0,48,0,0,0,15120
262,-1,1,141,0,262,0,0,262,0,0,0,0,0,0,55,0,0,0,14410
174,-1,1,89,0,174,89,174,174,0,0,0,0,0,0,28,0,0,0,4872
138,-1,1,0,0,0,0,0,138,0,0,0,0,0,0,54,0,0,0,7452
526,-1,1,450,0,526,450,526,526,0,0,0,0,0,0,30,0,0,0,15780
135,-1,1,0,310,135,310,135,135,0,0,0,0,0,0,48,0,0,0,6480
36,-1,1,0,0,36,0,0,36,0,0,0,0,0,0,31,0,0,0,1116
1906,-1,1,384,0,1906,0,0,1906,0,0,0,0,0,0,38,0,0,0,72428
219,-1,1,395,0,219,0,0,219,0,0,0,0,0,0,37,0,0,0,8103
147,-1,1,0,0,147,0,0,147,0,0,0,0,0,0,37,0,0,0,5439
407,-1,1,0,0,407,0,0,0,0,0,0,0,0,0,56,0,0,0,22792
121,-1,1,50,0,121,0,0,0,0,0,0,0,0,0,51,0,0,0,6171
209,-1,1,285,0,209,0,0,0,0,0,0,0,0,0,39,0,0,0,8151
92,-1,1,0,0,92,15,92,92,0,0,0,0,0,0,49,0,0,0,4508
208,-1,1,0,0,208,0,0,0,0,0,0,0,0,0,51,0,0,0,10608
193,-1,1,918,0,193,0,0,193,0,0,0,0,0,0,43,0,0,0,8299
144,-1,1,243,0,144,0,0,0,0,0,0,0,0,0,32,0,0,0,4608
65,-1,1,0,405,65,0,0,65,0,0,0,0,0,0,29,0,0,0,1885
339,-1,1,0,1328,339,0,0,339,0,0,0,0,0,0,48,0,0,0,16272
285,-1,1,0,0,285,0,0,285,0,0,0,0,0,0,55,0,0,0,15675
231,-1,1,3397,0,231,0,0,231,0,0,0,0,0,0,53,0,0,0,12243
168,-1,1,0,0,168,0,0,168,0,0,0,0,0,0,47,0,0,0,7896
278,-1,1,0,2877,278,0,0,278,0,0,0,0,0,0,39,0,0,0,10842
389,-1,1,0,60,389,0,0,0,0,0,0,0,0,0,31,0,0,0,12059
158,-1,1,0,0,158,0,0,158,0,0,0,0,0,0,39,0,0,0,6162
145,-1,1,0,0,145,0,0,145,0,0,0,0,0,0,40,0,0,0,5800
78,-1,1,0,0,78,0,0,78,0,0,0,0,0,0,40,0,0,0,3120
142,-1,1,147,0,142,147,142,142,0,0,0,0,0,0,48,0,0,0,6816
87,-1,1,7,0,87,0,0,0,0,0,0,0,0,0,33,0,0,0,2871
147,-1,1,109,0,147,0,0,147,0,0,0,0,0,0,40,0,0,0,5880
289,-1,1,0,0,289,0,0,289,0,0,0,0,0,0,59,0,0,0,17051
703,-1,1,484,0,703,0,0,703,0,0,0,0,0,0,30,0,0,0,21090
170,-1,1,0,1852,170,0,0,170,0,0,0,0,0,0,31,0,0,0,5270
802,-1,1,533,0,802,0,0,802,0,0,0,0,0,0,35,0,0,0,28070
381,-1,1,21,0,381,0,0,381,0,0,0,0,0,0,54,0,0,0,20574
218,-1,1,0,0,218,0,0,218,0,0,0,0,0,0,34,0,0,0,7412
57,-1,1,90,0,57,0,0,0,0,0,0,0,0,0,32,0,0,0,1824
304,-1,1,0,0,304,0,0,304,0,0,0,0,0,0,56,0,0,0,17024
241,-1,1,0,395,241,0,0,241,0,0,0,0,0,0,32,0,0,0,7712
230,-1,1,0,0,230,0,0,230,0,0,0,0,0,0,42,0,0,0,9660
262,-1,1,0,85,262,85,262,262,0,0,0,0,0,0,33,0,0,0,8646
392,-1,1,0,-184,392,0,0,0,0,0,0,0,0,0,52,0,0,0,20384
201,-1,1,660,0,201,660,201,201,0,0,0,0,0,0,52,0,0,0,10452
145,-1,1,0,0,0,0,0,145,0,0,0,0,0,0,52,0,0,0,7540
252,-1,1,1144,0,252,0,0,252,0,0,0,0,0,0,30,0,0,0,7560
235,-1,1,1,0,235,0,0,235,0,0,0,0,0,0,44,0,0,0,10340
235,-1,1,69,0,235,0,0,0,0,0,0,0,0,0,35,0,0,0,8225
328,-1,1,220,0,328,0,0,328,0,0,0,0,0,0,55,0,0,0,18040
116,-1,1,0,0,116,0,0,116,0,0,0,0,0,0,33,0,0,0,3828
246,-1,1,240,0,246,0,0,246,0,0,0,0,0,0,37,0,0,0,9102
293,-1,1,0,0,293,0,0,293,0,0,0,0,0,0,42,0,0,0,12306
37,-1,1,0,0,37,0,0,37,0,0,0,0,0,0,43,0,0,0,1591
132,-1,1,0,898,132,0,0,132,0,0,0,0,0,0,38,0,0,0,5016
530,-1,1,123,0,530,0,0,0,0,0,0,0,0,0,37,0,0,0,19610
175,-1,1,252,0,175,0,0,175,0,0,0,0,0,0,31,0,0,0,5425
524,-1,1,0,65,524,0,0,524,0,0,0,0,0,0,41,0,0,0,21484
29,-1,1,-366,0,29,0,0,0,0,0,0,0,0,0,41,0,0,0,1189
311,-1,1,209,0,311,0,0,311,0,0,0,0,0,0,29,0,0,0,9019
211,-1,1,221,0,211,0,0,211,0,0,0,0,0,0,38,0,0,0,8018
